Id,Спальни,Ванные комнаты,Этажи,Площадь дома,Площадь земли,Площадь подвалов,Площадь домов соседей,Площадь земли соседей,Вид,Состояние,Качество,Год постройки,Год ремонта,Дата продажи,Цена продажи
10470,2,1.0,1.0,74,212,0,122,212,0.0,5.0,fair,1946.0,0,07.2014,498.0
12634,3,1.75,1.0,194,6091,71,228,6091,0.0,3.0,fair,1977.0,0,01.2015,606.0
13143,5,2.5,2.0,244,856,0,188,856,0.0,3.0,fair,2003.0,0,05.2014,650.0
16745,3,2.0,2.0,153,660,0,161,660,0.0,3.0,fair,1945.0,1986,09.2014,797.0
1676,4,3.5,2.0,412,755,121,371,755,3.0,5.0,fair,1922.0,0,10.2014,2787.0
1612,3,2.5,2.0,235,4063,93,161,4063,0.0,3.0,fair,,0,09.2014,562.0
10663,4,2.5,1.0,202,791,76,175,791,3.0,3.0,fair,1955.0,0,06.2014,514.0
2971,3,1.0,1.0,98,1115,0,144,1115,0.0,3.0,fair,1952.0,0,04.2015,495.0
20863,2,2.75,3.0,181,150,0,85,150,0.0,3.0,fair,2009.0,0,09.2014,687.0
16567,3,3.0,2.0,300,801,94,216,801,3.0,3.0,fair,1998.0,0,11.2014,1561.0
14729,3,2.5,2.0,230,840,0,230,840,0.0,3.0,fair,2004.0,0,05.2014,768.0
5605,3,2.0,1.0,157,884,0,172,884,,,,1997.0,0,02.2015,328.0
18834,4,2.5,2.0,198,837,0,218,837,0.0,3.0,fair,1988.0,0,03.2015,384.0
13534,3,1.0,1.0,96,758,0,124,758,0.0,4.0,fair,1950.0,0,07.2014,411.0
6487,5,2.75,1.5,270,1525,0,184,1525,0.0,4.0,fair,1967.0,0,02.2015,507.0
10567,3,2.5,2.0,137,358,0,153,358,0.0,3.0,fair,1998.0,0,04.2015,446.0
8427,4,1.75,1.0,123,462,35,117,462,0.0,4.0,fair,1942.0,0,04.2015,520.0
8082,4,2.75,1.5,252,3884,95,196,3884,0.0,4.0,fair,1995.0,0,09.2014,879.0
16048,3,1.75,1.0,115,708,0,107,708,0.0,3.0,fair,1968.0,2014,09.2014,448.0
19868,3,2.5,3.0,250,376,0,190,376,0.0,3.0,fair,2014.0,0,05.2014,1212.0
11699,2,2.5,2.0,129,121,0,129,121,0.0,3.0,fair,1987.0,0,02.2015,237.0
981,5,3.0,1.0,285,911,124,237,911,0.0,4.0,fair,1968.0,0,04.2015,889.0
780,3,1.0,1.0,116,2200,0,135,2200,,,,1967.0,0,02.2015,377.0
10347,3,1.0,1.0,129,847,0,213,847,0.0,4.0,fair,1951.0,0,10.2014,923.0
8761,3,1.5,1.0,181,800,28,130,800,,,,1960.0,0,02.2015,335.0
4490,4,3.0,2.0,277,4128,32,187,4128,0.0,2.0,fair,1981.0,0,09.2014,1177.0
4245,4,2.5,2.0,289,644,0,287,644,0.0,3.0,fair,,0,10.2014,935.0
18860,4,2.75,2.0,308,4734,0,300,4734,0.0,3.0,fair,1998.0,0,10.2014,842.0
6103,4,2.25,1.0,218,3355,0,240,3355,0.0,4.0,fair,1983.0,0,05.2015,576.0
12551,2,1.0,1.0,73,245,0,122,245,0.0,3.0,fair,1973.0,0,05.2014,111.0
15578,4,2.5,2.0,190,418,0,230,418,0.0,3.0,fair,2005.0,0,10.2014,458.0
19798,3,2.5,2.0,220,390,0,220,390,0.0,3.0,fair,2014.0,0,08.2014,480.0
21132,4,2.5,2.0,184,558,0,232,558,0.0,3.0,fair,2012.0,0,07.2014,427.0
13140,4,1.5,1.5,127,738,0,127,738,0.0,3.0,fair,1961.0,0,09.2014,271.0
3133,3,3.25,2.0,229,389,33,220,389,0.0,5.0,fair,1910.0,0,04.2015,1226.0
19382,3,2.5,2.0,170,264,0,170,264,0.0,3.0,fair,1999.0,0,09.2014,507.0
19486,3,1.75,1.0,168,3205,54,194,3205,0.0,3.0,fair,1980.0,0,08.2014,371.0
11799,4,2.5,1.0,167,471,67,174,471,0.0,5.0,fair,,0,08.2014,452.0
3371,3,1.0,1.5,152,605,19,164,605,0.0,4.0,fair,1935.0,0,09.2014,929.0
6202,3,1.5,1.0,92,418,0,138,418,,,,1948.0,0,10.2014,522.0
7026,3,2.75,2.0,273,1160,0,289,1160,,,,1997.0,0,05.2015,985.0
19685,4,3.5,2.0,315,370,72,311,370,0.0,3.0,fair,2014.0,0,07.2014,1306.0
1525,4,2.5,1.0,236,2654,0,259,2654,0.0,3.0,fair,1984.0,0,09.2014,960.0
7064,4,3.25,2.0,359,669,92,273,669,1.0,3.0,fair,2005.0,0,12.2014,1858.0
16286,3,2.5,2.0,209,1790,0,273,1790,0.0,3.0,fair,1999.0,0,04.2015,981.0
830,3,1.75,1.0,177,534,74,151,534,3.0,3.0,fair,1941.0,0,02.2015,737.0
13327,3,2.5,2.0,208,724,0,230,724,,,,2002.0,0,10.2014,560.0
8961,4,2.5,2.0,260,789,0,347,789,0.0,3.0,fair,2004.0,0,05.2014,527.0
21360,3,2.0,1.0,114,316,0,134,316,0.0,3.0,fair,2010.0,0,04.2015,365.0
3448,4,2.0,1.0,141,742,0,141,742,0.0,5.0,fair,1967.0,0,05.2014,526.0
387,3,2.0,1.0,153,683,46,159,683,0.0,3.0,fair,1979.0,0,05.2014,312.0
12830,1,1.0,1.0,104,1610,0,119,1610,0.0,3.0,fair,1988.0,0,10.2014,205.0
20883,3,1.5,3.0,118,132,0,118,132,0.0,3.0,fair,2007.0,0,02.2015,571.0
17373,3,2.25,1.0,310,1283,0,191,1283,0.0,3.0,fair,1950.0,1992,12.2014,830.0
18030,2,1.0,1.0,85,584,0,90,584,0.0,4.0,fair,,0,08.2014,510.0
13920,3,1.5,1.0,128,706,55,146,706,,,,1971.0,0,08.2014,291.0
3608,3,1.75,1.0,181,1617,69,177,1617,0.0,3.0,fair,1976.0,0,04.2015,599.0
19009,2,1.0,1.0,107,279,34,107,279,0.0,3.0,fair,1915.0,0,03.2015,546.0
1122,5,4.5,2.0,399,1138,0,367,1138,0.0,3.0,fair,2004.0,0,07.2014,1208.0
16150,3,2.5,2.0,250,448,0,219,448,0.0,3.0,fair,2004.0,0,04.2015,687.0
17208,3,1.75,1.0,155,920,0,224,920,0.0,4.0,fair,1957.0,0,08.2014,768.0
9133,5,3.25,2.0,399,861,129,258,861,3.0,3.0,fair,1957.0,2009,10.2014,1734.0
1729,5,2.5,2.0,236,356,72,186,356,0.0,5.0,fair,1929.0,0,05.2014,768.0
1233,3,1.0,1.0,92,689,0,94,689,0.0,5.0,fair,1960.0,0,04.2015,257.0
4257,3,2.5,2.0,202,465,0,202,465,0.0,3.0,fair,2003.0,0,05.2014,767.0
3515,3,2.5,2.0,149,913,0,176,913,0.0,4.0,fair,1993.0,0,07.2014,371.0
674,3,1.75,1.0,167,1672,56,167,1672,0.0,3.0,fair,1968.0,0,08.2014,477.0
13791,2,2.0,1.5,153,635,0,158,635,0.0,5.0,fair,1916.0,0,10.2014,873.0
9688,4,2.5,2.0,242,559,0,270,559,0.0,3.0,fair,,0,10.2014,794.0
16279,3,2.5,2.0,312,809,0,168,809,0.0,3.0,fair,2006.0,0,03.2015,1053.0
19104,2,1.75,1.5,190,2656,0,190,2656,3.0,4.0,fair,1919.0,1990,05.2014,761.0
3948,3,1.75,1.0,136,669,0,146,669,0.0,3.0,fair,1990.0,0,03.2015,439.0
10594,3,2.0,1.0,121,1333,0,141,1333,0.0,3.0,fair,1955.0,2013,06.2014,621.0
5136,5,2.75,2.0,267,497,0,260,497,,,,2005.0,0,02.2015,855.0
2819,3,2.5,1.0,197,635,84,169,635,0.0,3.0,fair,1984.0,0,09.2014,307.0
15338,2,1.0,1.0,130,1003,0,145,1003,0.0,4.0,fair,1974.0,0,08.2014,402.0
1946,5,2.5,2.0,386,8972,0,308,8972,0.0,3.0,fair,1988.0,0,09.2014,1153.0
8750,3,2.75,2.0,203,344,0,203,344,0.0,3.0,fair,,0,08.2014,551.0
9371,3,1.5,1.0,150,493,0,98,493,0.0,4.0,fair,1968.0,0,09.2014,266.0
3886,3,2.25,2.0,190,12141,0,286,12141,0.0,3.0,fair,1977.0,0,09.2014,904.0
12288,3,1.0,1.0,93,1720,0,119,1720,0.0,3.0,fair,1940.0,0,05.2014,223.0
19458,4,1.75,1.0,177,916,0,160,916,0.0,4.0,fair,1967.0,0,05.2015,235.0
11159,4,2.5,2.0,429,1932,0,338,1932,0.0,4.0,good,1991.0,0,06.2014,712.0
4232,3,2.75,2.0,175,167,7,167,167,0.0,3.0,fair,2001.0,0,08.2014,332.0
10569,4,3.0,2.0,201,547,0,158,547,0.0,3.0,fair,2006.0,0,05.2014,307.0
5825,5,2.25,1.5,242,750,0,204,750,0.0,4.0,fair,1969.0,0,08.2014,328.0
733,3,2.0,2.0,221,1668,25,189,1668,0.0,4.0,fair,1934.0,0,07.2014,681.0
6883,2,1.0,1.0,65,516,0,114,516,0.0,5.0,fair,1949.0,0,04.2015,329.0
13433,4,3.5,2.0,412,990,0,408,990,0.0,3.0,good,2003.0,0,07.2014,1284.0
18977,4,2.25,2.0,299,733,0,197,733,0.0,3.0,fair,1978.0,0,04.2015,415.0
20313,3,2.5,2.0,123,230,0,123,230,0.0,3.0,fair,2005.0,0,02.2015,377.0
14673,3,3.5,2.0,157,133,31,153,133,0.0,3.0,fair,2008.0,0,06.2014,618.0
9447,3,2.5,2.0,188,2478,0,156,2478,0.0,3.0,fair,1987.0,0,08.2014,383.0
3984,1,1.0,1.0,67,557,0,97,557,0.0,3.0,fair,,0,06.2014,192.0
4511,4,2.0,1.0,156,242,78,156,242,0.0,5.0,fair,1915.0,0,09.2014,687.0
6499,3,4.5,2.0,367,570,99,283,570,3.0,3.0,good,1998.0,0,12.2014,2385.0
2002,4,2.0,1.0,134,623,0,96,623,0.0,4.0,fair,1966.0,0,04.2015,218.0
17127,3,2.5,2.0,155,239,0,155,239,0.0,3.0,fair,2000.0,0,03.2015,619.0
18663,4,1.0,1.5,154,990,45,104,990,0.0,4.0,fair,1920.0,0,01.2015,662.0
652,3,1.0,1.0,178,638,74,186,638,2.0,3.0,fair,1952.0,0,05.2014,402.0
10370,3,2.5,2.0,173,1033,0,225,1033,0.0,3.0,fair,1994.0,0,10.2014,531.0
3043,2,1.0,1.0,92,457,0,92,457,0.0,3.0,fair,1931.0,0,07.2014,532.0
5212,3,1.0,1.0,122,888,33,122,888,0.0,3.0,fair,1962.0,0,04.2015,241.0
20200,2,2.5,1.0,202,591,0,215,591,,,,2009.0,0,04.2015,935.0
10983,4,1.5,1.5,111,1037,0,111,1037,0.0,4.0,fair,1970.0,0,03.2015,220.0
18439,2,2.5,2.0,114,92,16,120,92,,,,,0,05.2014,470.0
1998,4,2.25,1.0,217,1243,109,168,1243,0.0,3.0,fair,1983.0,0,07.2014,576.0
11375,3,1.5,2.0,143,443,0,143,443,0.0,3.0,fair,1941.0,2009,05.2014,650.0
12004,3,1.75,2.0,149,236,0,154,236,0.0,3.0,fair,1929.0,0,03.2015,1046.0
3941,3,2.25,2.0,150,771,0,150,771,,,,1978.0,0,08.2014,557.0
20456,3,1.5,3.0,137,160,0,137,160,0.0,3.0,fair,2007.0,0,07.2014,395.0
2477,4,2.25,2.5,239,892,0,239,892,0.0,4.0,fair,1962.0,0,04.2015,1505.0
17670,4,2.25,2.0,186,750,0,193,750,0.0,5.0,fair,1976.0,0,04.2015,879.0
2642,3,1.0,1.0,85,982,0,137,982,0.0,4.0,fair,1968.0,0,07.2014,235.0
5651,3,1.0,1.0,93,387,0,101,387,0.0,3.0,fair,1985.0,0,10.2014,436.0
6509,4,2.75,1.0,189,799,74,168,799,0.0,4.0,fair,1977.0,0,04.2015,377.0
9434,5,2.25,2.0,308,5666,0,147,5666,0.0,3.0,fair,2000.0,0,07.2014,823.0
12800,4,2.5,2.0,324,465,0,270,465,0.0,3.0,fair,2003.0,0,06.2014,396.0
20089,4,2.75,2.0,279,508,0,225,508,,,,2005.0,0,07.2014,439.0
16218,3,3.5,2.0,424,1357,0,376,1357,2.0,3.0,good,1990.0,0,03.2015,1846.0
20091,4,2.5,2.0,235,469,0,235,469,0.0,3.0,fair,2014.0,0,07.2014,517.0
10913,4,3.5,2.0,505,3614,0,449,3614,0.0,3.0,good,1990.0,0,09.2014,2191.0
990,4,1.75,1.0,191,913,0,210,913,0.0,4.0,fair,1960.0,0,10.2014,792.0
632,3,1.75,1.0,193,715,45,156,715,0.0,5.0,fair,1968.0,0,12.2014,528.0
2088,5,3.25,1.0,481,1821,239,376,1821,0.0,3.0,good,1993.0,0,09.2014,1480.0
11246,4,2.5,2.0,243,415,0,209,415,0.0,3.0,fair,2008.0,0,06.2014,371.0
17623,2,1.0,1.0,82,1648,0,113,1648,0.0,4.0,fair,1951.0,0,03.2015,362.0
21023,2,1.5,3.0,94,77,0,105,77,0.0,3.0,fair,2007.0,0,02.2015,354.0
10980,4,2.0,1.0,507,2126,204,180,2126,0.0,4.0,fair,1964.0,0,01.2015,675.0
10105,2,1.5,2.0,114,145,0,154,145,0.0,3.0,fair,1983.0,0,03.2015,172.0
14589,4,2.25,2.0,244,372,76,220,372,0.0,5.0,fair,1909.0,0,10.2014,1294.0
17657,3,2.5,1.0,278,995,133,267,995,4.0,3.0,fair,1976.0,1991,10.2014,1015.0
6311,4,3.0,2.0,289,672,0,262,672,0.0,3.0,fair,1997.0,0,05.2014,455.0
5124,3,1.75,1.0,160,868,54,124,868,0.0,4.0,fair,1981.0,0,12.2014,303.0
18727,2,0.75,1.0,84,328,0,113,328,0.0,3.0,fair,1939.0,0,03.2015,284.0
12726,4,2.75,2.0,253,4775,0,182,4775,0.0,4.0,fair,1977.0,0,02.2015,600.0
21162,4,3.5,2.0,331,610,0,345,610,0.0,3.0,fair,2014.0,0,10.2014,1094.0
5974,3,2.0,1.0,190,365,81,180,365,0.0,3.0,fair,1926.0,2001,05.2014,898.0
15456,2,1.0,1.0,85,2044,0,123,2044,0.0,3.0,fair,1956.0,0,05.2014,123.0
11756,4,2.5,2.0,227,497,0,227,497,0.0,3.0,fair,2003.0,0,07.2014,538.0
2944,4,2.5,2.0,231,3773,0,295,3773,0.0,3.0,fair,1997.0,0,07.2014,786.0
15395,3,1.0,1.5,124,569,0,117,569,0.0,4.0,fair,1920.0,0,12.2014,315.0
113,3,1.75,1.0,193,555,93,194,555,2.0,3.0,fair,1971.0,0,11.2014,408.0
4482,3,1.0,1.0,106,424,34,124,424,0.0,4.0,fair,1944.0,0,10.2014,587.0
12377,3,1.5,1.0,85,476,0,131,476,0.0,3.0,fair,1973.0,0,08.2014,132.0
10948,2,1.0,1.0,75,783,0,76,783,0.0,4.0,fair,1959.0,0,06.2014,210.0
15600,4,3.25,2.0,294,825,65,269,825,0.0,3.0,fair,1997.0,0,03.2015,691.0
2051,3,2.5,2.0,166,592,0,172,592,,,,1998.0,0,07.2014,337.0
12488,4,1.75,1.5,179,360,45,119,360,0.0,5.0,fair,1924.0,0,08.2014,908.0
17835,4,2.5,2.0,271,2237,0,256,2237,0.0,3.0,fair,1997.0,0,02.2015,687.0
4466,2,1.0,1.0,91,382,0,139,382,0.0,3.0,fair,1947.0,0,11.2014,514.0
16143,3,1.0,1.0,134,1108,0,134,1108,0.0,3.0,fair,1968.0,0,07.2014,284.0
8020,4,2.75,1.0,143,450,64,110,450,2.0,4.0,fair,1929.0,0,10.2014,557.0
8576,4,1.75,1.0,238,768,100,216,768,0.0,3.0,fair,1979.0,0,10.2014,555.0
8146,4,3.5,2.0,314,1047,113,270,1047,,,,2007.0,0,01.2015,1071.0
6277,2,1.75,1.0,177,1128,0,240,1128,0.0,3.0,fair,1976.0,0,09.2014,538.0
9481,3,3.5,2.0,308,516,0,308,516,0.0,3.0,fair,2005.0,0,02.2015,966.0
21028,3,2.25,2.0,123,89,26,121,89,,,,2007.0,0,12.2014,315.0
14676,3,1.0,1.0,89,906,0,149,906,0.0,3.0,fair,1922.0,0,12.2014,328.0
9513,4,1.75,1.0,171,996,82,171,996,0.0,3.0,fair,1958.0,0,05.2014,500.0
19860,4,2.0,3.0,148,88,0,129,88,0.0,3.0,fair,2008.0,0,02.2015,363.0
618,3,1.0,1.0,116,908,0,129,908,0.0,3.0,fair,1971.0,0,01.2015,216.0
5734,4,2.5,1.0,202,18980,0,164,18980,0.0,4.0,fair,1980.0,0,09.2014,495.0
3182,2,1.0,1.0,81,290,0,146,290,0.0,4.0,fair,1923.0,0,12.2014,489.0
14558,3,1.75,1.0,151,874,0,133,874,0.0,3.0,fair,1983.0,0,12.2014,442.0
9920,3,2.75,2.0,231,334,19,175,334,,,,1906.0,0,02.2015,662.0
18248,3,2.5,2.0,252,1717,66,252,1717,,,,1978.0,0,11.2014,916.0
5102,3,2.5,2.0,187,903,0,172,903,0.0,4.0,fair,1987.0,0,07.2014,607.0
1151,4,2.5,1.0,179,1319,56,137,1319,0.0,4.0,fair,1977.0,0,03.2015,526.0
2468,4,2.5,1.0,216,1323,65,261,1323,0.0,4.0,fair,1974.0,0,08.2014,1020.0
3613,6,1.0,1.5,161,256,45,151,256,0.0,3.0,fair,1918.0,0,01.2015,697.0
14113,2,1.0,1.0,87,836,0,103,836,0.0,5.0,fair,1955.0,0,10.2014,272.0
4789,4,1.0,1.5,182,8782,0,226,8782,0.0,3.0,fair,1979.0,0,09.2014,459.0
18530,3,2.5,2.0,137,369,0,153,369,0.0,3.0,fair,2003.0,0,03.2015,608.0
12440,3,2.0,1.0,217,323,109,196,323,1.0,5.0,fair,1971.0,0,06.2014,693.0
9276,2,1.0,1.0,92,5342,0,194,5342,0.0,2.0,fair,1949.0,0,05.2015,407.0
3378,4,4.5,2.0,361,549,77,387,549,3.0,3.0,good,2004.0,0,07.2014,1201.0
19233,5,2.5,1.0,275,833,123,176,833,0.0,4.0,fair,1965.0,0,08.2014,810.0
9381,4,2.5,2.0,255,924,0,255,924,0.0,3.0,fair,1999.0,0,07.2014,1300.0
17983,3,1.75,1.0,160,995,80,137,995,,,,1957.0,0,08.2014,421.0
21101,3,1.5,2.0,111,73,25,262,73,0.0,3.0,fair,2014.0,0,08.2014,343.0
4993,2,1.0,1.0,96,534,0,146,534,,,,1928.0,0,06.2014,805.0
9446,2,1.0,1.0,135,850,0,134,850,0.0,4.0,fair,1965.0,0,03.2015,439.0
1097,2,1.75,1.0,93,164,37,197,164,0.0,4.0,fair,1924.0,0,05.2015,561.0
2829,3,1.0,1.0,109,702,0,109,702,0.0,3.0,fair,1958.0,0,04.2015,180.0
7372,6,3.0,2.0,229,861,0,229,861,0.0,3.0,fair,1982.0,0,12.2014,754.0
3707,3,1.0,1.0,94,890,0,143,890,0.0,4.0,fair,1967.0,0,03.2015,249.0
8811,3,1.75,1.0,158,780,22,187,780,0.0,3.0,fair,1947.0,0,05.2014,929.0
12482,4,2.5,2.0,331,575,0,296,575,0.0,3.0,fair,2003.0,0,10.2014,954.0
20348,3,2.0,1.0,152,438,0,164,438,0.0,3.0,fair,2009.0,0,05.2015,433.0
17272,2,1.0,1.0,67,541,0,88,541,1.0,5.0,fair,1950.0,0,02.2015,433.0
5915,3,2.0,1.5,201,372,0,164,372,0.0,3.0,fair,1907.0,0,09.2014,712.0
20401,3,2.5,2.0,167,254,0,167,254,0.0,3.0,fair,2014.0,0,03.2015,506.0
8362,4,3.5,2.0,490,4964,170,217,4964,0.0,3.0,fair,2004.0,0,07.2014,968.0
1170,4,2.5,2.0,247,341,80,140,341,0.0,5.0,fair,1910.0,0,03.2015,1115.0
3631,3,1.75,1.5,267,2462,0,225,2462,1.0,3.0,fair,1948.0,1981,09.2014,650.0
6638,4,2.25,1.5,224,395,88,126,395,0.0,5.0,fair,1929.0,0,04.2015,910.0
18626,4,3.25,1.0,342,797,171,251,797,3.0,5.0,fair,1959.0,0,01.2015,1300.0
17647,3,4.0,3.0,476,427,59,233,427,2.0,3.0,good,2008.0,0,02.2015,1920.0
4574,2,1.0,1.0,89,409,0,141,409,0.0,4.0,fair,1951.0,0,07.2014,395.0
16768,3,2.25,2.0,183,3261,0,217,3261,0.0,4.0,fair,1977.0,0,05.2014,542.0
6562,1,1.0,1.0,95,736,0,93,736,0.0,3.0,fair,1947.0,1983,09.2014,333.0
2741,4,1.75,1.0,175,379,87,131,379,0.0,3.0,fair,,0,03.2015,737.0
2817,4,1.0,1.5,156,380,0,162,380,0.0,3.0,fair,1911.0,0,09.2014,878.0
9791,3,1.0,1.0,109,836,0,119,836,0.0,4.0,fair,1918.0,0,04.2015,268.0
21391,3,2.5,2.0,208,379,0,193,379,0.0,3.0,fair,2012.0,0,01.2015,334.0
12910,2,1.0,1.0,94,465,0,131,465,0.0,2.0,fair,1924.0,0,01.2015,531.0
2603,2,1.0,1.0,84,595,0,123,595,0.0,5.0,fair,1938.0,0,08.2014,254.0
18165,1,1.0,1.0,74,230,0,138,230,0.0,4.0,fair,1919.0,0,08.2014,330.0
1356,4,2.5,2.0,211,780,0,225,780,0.0,3.0,fair,1988.0,0,02.2015,796.0
1426,2,1.5,1.0,123,6838,0,123,6838,0.0,3.0,fair,1993.0,0,12.2014,433.0
9730,4,1.75,1.0,118,634,0,167,634,2.0,3.0,fair,1950.0,0,03.2015,317.0
21017,3,2.0,2.5,132,127,7,143,127,0.0,3.0,fair,,0,07.2014,681.0
1264,3,2.5,1.0,232,2023,68,248,2023,0.0,3.0,fair,1986.0,0,11.2014,483.0
5078,3,2.0,1.0,133,676,41,133,676,0.0,3.0,fair,1980.0,0,11.2014,309.0
6039,4,2.0,1.0,163,483,63,194,483,1.0,4.0,fair,1942.0,0,12.2014,408.0
1443,3,2.25,1.0,207,1217,67,187,1217,0.0,4.0,fair,1974.0,0,08.2014,608.0
16366,2,1.0,1.0,104,805,0,137,805,,,,1946.0,0,09.2014,494.0
15595,3,1.5,1.0,149,747,51,168,747,0.0,4.0,fair,1965.0,0,04.2015,475.0
4063,4,2.25,2.0,276,5059,0,210,5059,0.0,3.0,fair,1983.0,1998,09.2014,651.0
20686,3,2.0,1.0,155,413,0,155,413,0.0,3.0,fair,2014.0,0,07.2014,318.0
13093,3,1.0,1.5,110,669,0,208,669,0.0,4.0,fair,1949.0,0,10.2014,526.0
3535,5,3.75,2.0,359,641,0,279,641,0.0,3.0,fair,2003.0,0,09.2014,582.0
19349,4,2.5,2.0,287,520,0,286,520,0.0,3.0,fair,2005.0,0,02.2015,877.0
20229,3,3.0,2.0,227,193,47,227,193,0.0,3.0,fair,2006.0,0,05.2015,568.0
13407,4,2.5,1.0,208,805,72,205,805,0.0,5.0,fair,1975.0,0,08.2014,978.0
17202,3,1.75,1.0,124,756,0,124,756,0.0,4.0,fair,1977.0,0,03.2015,650.0
15109,4,1.75,1.0,219,754,110,155,754,0.0,4.0,fair,1916.0,1970,03.2015,493.0
20388,2,1.5,2.0,102,114,19,124,114,0.0,3.0,fair,2007.0,0,03.2015,424.0
18062,3,2.5,2.0,190,529,0,249,529,2.0,3.0,fair,2004.0,0,07.2014,566.0
995,4,2.5,2.0,173,588,0,173,588,0.0,4.0,fair,1991.0,0,08.2014,360.0
7551,3,1.0,1.0,101,920,0,160,920,0.0,4.0,fair,,0,05.2014,371.0
10875,3,2.0,1.0,175,897,65,165,897,0.0,3.0,fair,1951.0,0,07.2014,588.0
18542,5,2.0,1.0,251,1010,108,190,1010,0.0,4.0,fair,1962.0,0,06.2014,718.0
7679,3,1.75,1.0,187,750,0,189,750,0.0,4.0,fair,1974.0,0,05.2015,792.0
2598,3,2.0,1.0,174,549,56,174,549,0.0,3.0,fair,1986.0,0,06.2014,320.0
10259,3,1.75,1.0,150,1138,0,187,1138,,,,1981.0,0,05.2014,377.0
11288,3,2.25,1.0,143,496,72,156,496,0.0,5.0,fair,1954.0,0,03.2015,667.0
6270,4,2.25,1.0,208,778,46,176,778,0.0,3.0,fair,1984.0,0,11.2014,656.0
12639,3,1.0,1.0,118,743,0,112,743,0.0,4.0,fair,1959.0,0,08.2014,588.0
6413,3,2.25,2.0,171,975,0,171,975,0.0,3.0,fair,1993.0,0,10.2014,596.0
7871,3,1.5,2.0,129,200,0,102,200,0.0,3.0,fair,2001.0,0,07.2014,331.0
15966,4,2.5,2.0,261,876,0,188,876,0.0,3.0,fair,1996.0,0,06.2014,780.0
18748,3,1.75,2.0,242,591,45,280,591,2.0,3.0,fair,1924.0,0,04.2015,1239.0
4175,3,1.75,1.0,196,1821,0,82,1821,0.0,4.0,fair,1959.0,0,07.2014,495.0
8704,4,1.75,1.0,230,854,101,227,854,0.0,3.0,fair,,0,05.2014,966.0
11985,5,2.0,1.5,197,12780,0,197,12780,0.0,3.0,fair,1913.0,0,06.2014,541.0
1965,3,1.0,1.5,105,1161,0,212,1161,0.0,3.0,fair,1954.0,0,09.2014,464.0
19041,4,2.25,1.0,271,1581,114,252,1581,0.0,4.0,fair,1977.0,0,11.2014,875.0
18939,3,1.0,2.0,91,231,0,91,231,,,,1969.0,0,11.2014,111.0
14818,3,1.0,1.0,80,619,0,107,619,0.0,3.0,fair,1944.0,0,10.2014,272.0
13683,5,1.0,1.5,200,24362,0,136,24362,0.0,3.0,fair,1900.0,2000,08.2014,681.0
59,4,3.0,2.0,172,927,0,211,927,0.0,3.0,fair,1991.0,0,02.2015,532.0
6017,2,1.0,1.0,106,511,0,103,511,0.0,3.0,fair,1947.0,0,05.2014,309.0
11027,3,3.0,2.0,139,137,35,160,137,0.0,3.0,fair,2000.0,0,08.2014,505.0
7329,3,2.25,2.0,227,4452,33,200,4452,0.0,3.0,fair,1991.0,0,07.2014,600.0
18173,3,1.0,1.0,154,474,37,114,474,0.0,3.0,fair,1957.0,0,08.2014,662.0
15943,3,2.0,1.0,133,1155,0,111,1155,0.0,4.0,fair,1957.0,0,02.2015,377.0
15296,3,2.0,1.0,179,1015,62,189,1015,0.0,3.0,fair,1964.0,0,04.2015,706.0
3050,4,1.0,1.5,110,1254,0,147,1254,0.0,3.0,fair,1950.0,0,02.2015,640.0
7897,3,2.25,3.0,130,123,0,138,123,2.0,3.0,fair,2006.0,0,10.2014,454.0
3475,2,1.75,1.0,101,426,28,129,426,0.0,4.0,fair,1915.0,0,02.2015,516.0
3505,4,2.25,1.0,191,793,48,145,793,0.0,4.0,fair,1967.0,0,07.2014,526.0
7159,4,1.75,1.0,146,711,44,147,711,0.0,3.0,fair,1975.0,0,02.2015,532.0
2473,4,2.5,1.0,274,4047,37,303,4047,2.0,4.0,fair,1951.0,0,03.2015,2310.0
15738,3,2.75,1.0,186,669,70,230,669,0.0,5.0,fair,1960.0,0,12.2014,666.0
15455,3,1.75,1.0,123,560,0,171,560,0.0,4.0,fair,1969.0,0,07.2014,507.0
9911,3,2.5,3.0,136,123,0,133,123,,,,2002.0,0,02.2015,495.0
1876,5,2.75,1.0,271,1104,117,363,1104,0.0,5.0,fair,1968.0,0,06.2014,1053.0
7459,4,1.0,1.5,213,585,13,222,585,4.0,4.0,fair,,0,09.2014,1022.0
1610,4,3.0,1.5,178,372,35,154,372,0.0,4.0,fair,1931.0,0,04.2015,827.0
9646,2,1.0,1.0,98,239,19,100,239,,,,1927.0,0,06.2014,532.0
12904,2,1.0,1.0,81,652,28,161,652,0.0,4.0,fair,1942.0,0,10.2014,284.0
13177,3,3.5,2.0,158,204,41,126,204,0.0,3.0,fair,2010.0,0,09.2014,724.0
16205,4,2.5,2.0,195,826,0,171,826,0.0,4.0,fair,1964.0,0,12.2014,600.0
8309,3,1.75,1.0,130,1280,0,204,1280,,,,1963.0,0,07.2014,557.0
10589,2,1.5,2.0,87,114,7,121,114,0.0,3.0,fair,2004.0,0,04.2015,402.0
2757,3,1.0,1.5,142,36151,0,164,36151,0.0,4.0,fair,1919.0,0,06.2014,284.0
5166,4,2.5,2.0,354,718,0,306,718,0.0,3.0,fair,2007.0,0,04.2015,1087.0
